*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro10.csv
*  version    : 1.0
*  date       : 27-May-2015 09:20:53
*  created by : J.G.Wesseling
*  module     : staro10
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.3182567386E+02, 3.5662480293E-01, 3.9528377142E-02
-1.2882495517E+02, 3.5776151037E-01, 4.0929815412E-02
-1.2589254118E+02, 3.5888760656E-01, 4.2378193338E-02
-1.2302687708E+02, 3.6000314180E-01, 4.3874902864E-02
-1.2022644346E+02, 3.6110816638E-01, 4.5421367320E-02
-1.1748975549E+02, 3.6220273058E-01, 4.7019041612E-02
-1.1481536215E+02, 3.6328688471E-01, 4.8669412369E-02
-1.1220184543E+02, 3.6436067904E-01, 5.0373998071E-02
-1.0964781961E+02, 3.6542416387E-01, 5.2134349134E-02
-1.0715193052E+02, 3.6647738948E-01, 5.3952047961E-02
-1.0471285481E+02, 3.6752040618E-01, 5.5828708954E-02
-1.0232929923E+02, 3.6855326425E-01, 5.7765978486E-02
-1.0000000000E+02, 3.6957601397E-01, 5.9765534827E-02
-9.7723722096E+01, 3.7058870564E-01, 6.1829088028E-02
-9.5499258602E+01, 3.7159138955E-01, 6.3958379752E-02
-9.3325430080E+01, 3.7258411600E-01, 6.6155183061E-02
-9.1201083936E+01, 3.7356693526E-01, 6.8421303168E-02
-8.9125093813E+01, 3.7453989763E-01, 7.0758645681E-02
-8.7096358996E+01, 3.7550305341E-01, 7.3169271068E-02
-8.5113803820E+01, 3.7645645287E-01, 7.5655306392E-02
-8.3176377110E+01, 3.7740014632E-01, 7.8218937595E-02
-8.1283051616E+01, 3.7833418403E-01, 8.0862411147E-02
-7.9432823472E+01, 3.7925861631E-01, 8.3588035744E-02
-7.7624711663E+01, 3.8017349344E-01, 8.6398184059E-02
-7.5857757503E+01, 3.8107886571E-01, 8.9295294548E-02
-7.4131024130E+01, 3.8197478342E-01, 9.2281873301E-02
-7.2443596008E+01, 3.8286129685E-01, 9.5360495962E-02
-7.0794578438E+01, 3.8373845629E-01, 9.8533809704E-02
-6.9183097092E+01, 3.8460631203E-01, 1.0180453526E-01
-6.7608297539E+01, 3.8546491437E-01, 1.0517546901E-01
-6.6069344801E+01, 3.8631431359E-01, 1.0864948518E-01
-6.4565422903E+01, 3.8715455998E-01, 1.1222953802E-01
-6.3095734448E+01, 3.8798570384E-01, 1.1591866413E-01
-6.1659500186E+01, 3.8880779545E-01, 1.1971998484E-01
-6.0255958607E+01, 3.8962088511E-01, 1.2363670863E-01
-5.8884365536E+01, 3.9042502310E-01, 1.2767213364E-01
-5.7543993734E+01, 3.9122025972E-01, 1.3182965033E-01
-5.6234132519E+01, 3.9200664525E-01, 1.3611274410E-01
-5.4954087386E+01, 3.9278422999E-01, 1.4052499806E-01
-5.3703179637E+01, 3.9355306423E-01, 1.4507009592E-01
-5.2480746025E+01, 3.9431319825E-01, 1.4975182491E-01
-5.1286138399E+01, 3.9506468234E-01, 1.5457407882E-01
-5.0118723363E+01, 3.9580756681E-01, 1.5954086112E-01
-4.8977881937E+01, 3.9654190193E-01, 1.6465628822E-01
-4.7863009232E+01, 3.9726773800E-01, 1.6992459281E-01
-4.6773514129E+01, 3.9798512530E-01, 1.7535012726E-01
-4.5708818961E+01, 3.9869411414E-01, 1.8093736725E-01
-4.4668359215E+01, 3.9939475479E-01, 1.8669091536E-01
-4.3651583224E+01, 4.0008709755E-01, 1.9261550491E-01
-4.2657951880E+01, 4.0077119270E-01, 1.9871600389E-01
-4.1686938347E+01, 4.0144709055E-01, 2.0499741894E-01
-4.0738027780E+01, 4.0211484138E-01, 2.1146489957E-01
-3.9810717055E+01, 4.0277449547E-01, 2.1812374245E-01
-3.8904514499E+01, 4.0342610312E-01, 2.2497939585E-01
-3.8018939632E+01, 4.0406971463E-01, 2.3203746427E-01
-3.7153522910E+01, 4.0470538027E-01, 2.3930371315E-01
-3.6307805477E+01, 4.0533315035E-01, 2.4678407378E-01
-3.5481338923E+01, 4.0595307514E-01, 2.5448464841E-01
-3.4673685045E+01, 4.0656520495E-01, 2.6241171541E-01
-3.3884415614E+01, 4.0716959005E-01, 2.7057173472E-01
-3.3113112148E+01, 4.0776628075E-01, 2.7897135346E-01
-3.2359365693E+01, 4.0835532733E-01, 2.8761741165E-01
-3.1622776602E+01, 4.0893678008E-01, 2.9651694821E-01
-3.0902954325E+01, 4.0951068929E-01, 3.0567720713E-01
-3.0199517204E+01, 4.1007710526E-01, 3.1510564384E-01
-2.9512092267E+01, 4.1063607827E-01, 3.2480993180E-01
-2.8840315031E+01, 4.1118765861E-01, 3.3479796930E-01
-2.8183829313E+01, 4.1173189657E-01, 3.4507788652E-01
-2.7542287033E+01, 4.1226884245E-01, 3.5565805283E-01
-2.6915348039E+01, 4.1279854653E-01, 3.6654708428E-01
-2.6302679919E+01, 4.1332105910E-01, 3.7775385141E-01
-2.5703957828E+01, 4.1383643046E-01, 3.8928748731E-01
-2.5118864315E+01, 4.1434471089E-01, 4.0115739593E-01
-2.4547089157E+01, 4.1484595069E-01, 4.1337326072E-01
-2.3988329190E+01, 4.1534020014E-01, 4.2594505354E-01
-2.3442288153E+01, 4.1582750953E-01, 4.3888304385E-01
-2.2908676528E+01, 4.1630792917E-01, 4.5219780828E-01
-2.2387211386E+01, 4.1678150932E-01, 4.6590024052E-01
-2.1877616239E+01, 4.1724830030E-01, 4.8000156147E-01
-2.1379620895E+01, 4.1770835238E-01, 4.9451332986E-01
-2.0892961309E+01, 4.1816171585E-01, 5.0944745318E-01
-2.0417379447E+01, 4.1860844101E-01, 5.2481619899E-01
-1.9952623150E+01, 4.1904857815E-01, 5.4063220666E-01
-1.9498445998E+01, 4.1948217756E-01, 5.5690849947E-01
-1.9054607180E+01, 4.1990928952E-01, 5.7365849718E-01
-1.8620871367E+01, 4.2032996433E-01, 5.9089602905E-01
-1.8197008586E+01, 4.2074425228E-01, 6.0863534730E-01
-1.7782794100E+01, 4.2115220366E-01, 6.2689114101E-01
-1.7378008287E+01, 4.2155386875E-01, 6.4567855062E-01
-1.6982436525E+01, 4.2194929786E-01, 6.6501318283E-01
-1.6595869074E+01, 4.2233854126E-01, 6.8491112613E-01
-1.6218100974E+01, 4.2272164925E-01, 7.0538896678E-01
-1.5848931925E+01, 4.2309867212E-01, 7.2646380551E-01
-1.5488166189E+01, 4.2346966016E-01, 7.4815327466E-01
-1.5135612484E+01, 4.2383466366E-01, 7.7047555608E-01
-1.4791083882E+01, 4.2419373291E-01, 7.9344939956E-01
-1.4454397707E+01, 4.2454691821E-01, 8.1709414203E-01
-1.4125375446E+01, 4.2489426983E-01, 8.4142972739E-01
-1.3803842646E+01, 4.2523583807E-01, 8.6647672706E-01
-1.3489628826E+01, 4.2557167322E-01, 8.9225636135E-01
-1.3182567386E+01, 4.2590182558E-01, 9.1879052156E-01
-1.2882495517E+01, 4.2622634542E-01, 9.4610179285E-01
-1.2589254118E+01, 4.2654528305E-01, 9.7421347808E-01
-1.2302687708E+01, 4.2685868875E-01, 1.0031496224E+00
-1.2022644346E+01, 4.2716661282E-01, 1.0329350387E+00
-1.1748975549E+01, 4.2746910553E-01, 1.0635953344E+00
-1.1481536215E+01, 4.2776621719E-01, 1.0951569385E+00
-1.1220184543E+01, 4.2805799808E-01, 1.1276471307E+00
-1.0964781961E+01, 4.2834449850E-01, 1.1610940702E+00
-1.0715193052E+01, 4.2862576873E-01, 1.1955268269E+00
-1.0471285481E+01, 4.2890185906E-01, 1.2309754133E+00
-1.0232929923E+01, 4.2917281978E-01, 1.2674708171E+00
-1.0000000000E+01, 4.2943870120E-01, 1.3050450357E+00
-9.7723722096E+00, 4.2969955358E-01, 1.3437311118E+00
-9.5499258602E+00, 4.2995542723E-01, 1.3835631704E+00
-9.3325430080E+00, 4.3020637244E-01, 1.4245764568E+00
-9.1201083936E+00, 4.3045243949E-01, 1.4668073767E+00
-8.9125093813E+00, 4.3069367868E-01, 1.5102935373E+00
-8.7096358996E+00, 4.3093014029E-01, 1.5550737902E+00
-8.5113803820E+00, 4.3116187462E-01, 1.6011882759E+00
-8.3176377110E+00, 4.3138893195E-01, 1.6486784703E+00
-8.1283051616E+00, 4.3161136259E-01, 1.6975872323E+00
-7.9432823472E+00, 4.3182921681E-01, 1.7479588539E+00
-7.7624711663E+00, 4.3204254490E-01, 1.7998391121E+00
-7.5857757503E+00, 4.3225139717E-01, 1.8532753223E+00
-7.4131024130E+00, 4.3245582389E-01, 1.9083163948E+00
-7.2443596008E+00, 4.3265587536E-01, 1.9650128923E+00
-7.0794578438E+00, 4.3285160187E-01, 2.0234170910E+00
-6.9183097092E+00, 4.3304305370E-01, 2.0835830424E+00
-6.7608297539E+00, 4.3323028116E-01, 2.1455666394E+00
-6.6069344801E+00, 4.3341333452E-01, 2.2094256833E+00
-6.4565422903E+00, 4.3359226408E-01, 2.2752198804E+00
