*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb9.csv
*  version    : 1.0
*  date       : 27-May-2015 09:23:11
*  created by : J.G.Wesseling
*  module     : starb9
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-6.9183097092E+02, 2.5397245021E-01, 5.0374521074E-03
-6.7608297539E+02, 2.5561407787E-01, 5.2633449384E-03
-6.6069344801E+02, 2.5726338559E-01, 5.4991275358E-03
-6.4565422903E+02, 2.5892039179E-01, 5.7452188002E-03
-6.3095734448E+02, 2.6058511488E-01, 6.0020545931E-03
-6.1659500186E+02, 2.6225757328E-01, 6.2700883812E-03
-6.0255958607E+02, 2.6393778542E-01, 6.5497919042E-03
-5.8884365536E+02, 2.6562576970E-01, 6.8416558650E-03
-5.7543993734E+02, 2.6732154454E-01, 7.1461906436E-03
-5.6234132519E+02, 2.6902512837E-01, 7.4639270357E-03
-5.4954087386E+02, 2.7073653960E-01, 7.7954170166E-03
-5.3703179637E+02, 2.7245571330E-01, 8.1412345299E-03
-5.2480746025E+02, 2.7418226054E-01, 8.5019763045E-03
-5.1286138399E+02, 2.7591571366E-01, 8.8782626971E-03
-5.0118723363E+02, 2.7765560496E-01, 9.2707385644E-03
-4.8977881937E+02, 2.7940146680E-01, 9.6800741632E-03
-4.7863009232E+02, 2.8115283150E-01, 1.0106966080E-02
-4.6773514129E+02, 2.8290923139E-01, 1.0552138194E-02
-4.5708818961E+02, 2.8467019879E-01, 1.1016342664E-02
-4.4668359215E+02, 2.8643526604E-01, 1.1500360958E-02
-4.3651583224E+02, 2.8820396547E-01, 1.2005004908E-02
-4.2657951880E+02, 2.8997582941E-01, 1.2531117800E-02
-4.1686938347E+02, 2.9175039019E-01, 1.3079570267E-02
-4.0738027780E+02, 2.9352718014E-01, 1.3651155063E-02
-3.9810717055E+02, 2.9530573158E-01, 1.4246572051E-02
-3.8904514499E+02, 2.9708557685E-01, 1.4866511822E-02
